0	9199.17	9695.91	10230.5	9199.17	9695.91	10230.5	293	307.04	323	3520
1	9166.05	9460.7	9743.21	9166.05	9460.7	9743.21	292	306.82	322	3520
2	9164.74	9356.23	9504.88	9164.74	9356.23	9504.88	291	306.53	322	3520
3	9164.74	9311.58	9404.4	9164.74	9311.58	9404.4	291	306.35	322	3520
4	9125.43	9280.52	9347.23	9125.43	9280.52	9347.23	292	307.47	322	3520
5	9125.43	9266.16	9321.86	9125.43	9266.16	9321.86	292	306.65	321	3520
6	9125.43	9244.64	9295.6	9125.43	9244.64	9295.6	292	306.15	321	3520
7	9125.43	9232.15	9275.71	9125.43	9232.15	9275.71	287	306.34	321	3520
8	9097.08	9217.98	9263.66	9097.08	9217.98	9263.66	287	306.45	320	3520
9	9097.08	9206.41	9247.71	9097.08	9206.41	9247.71	287	306.25	325	3520
10	9097.08	9194.47	9237.57	9097.08	9194.47	9237.57	287	306.11	320	3520
11	9097.08	9180.61	9224.88	9097.08	9180.61	9224.88	287	305.58	320	3520
12	9097.08	9170.15	9206.34	9097.08	9170.15	9206.34	287	305.39	316	3520
13	9075.57	9157.35	9192.05	9075.57	9157.35	9192.05	287	304.62	314	3520
14	9074.6	9145.67	9182.26	9074.6	9145.67	9182.26	291	304.42	314	3520
15	9074.6	9138.54	9171.37	9074.6	9138.54	9171.37	291	304.86	314	3520
16	9049.83	9129.27	9162.83	9049.83	9129.27	9162.83	291	304.46	315	3520
17	9049.83	9123.55	9155.14	9049.83	9123.55	9155.14	291	304.5	318	3520
18	9042.74	9117.38	9150.25	9042.74	9117.38	9150.25	293	304.66	318	3520
19	9033.08	9108.2	9138.11	9033.08	9108.2	9138.11	293	303.99	318	3520
20	9033.08	9104.6	9130.88	9033.08	9104.6	9130.88	291	304.1	318	3520
21	9033.08	9099.78	9127.02	9033.08	9099.78	9127.02	291	303.37	318	3520
22	9033.08	9093.97	9124.26	9033.08	9093.97	9124.26	293	303.4	318	3520
23	9011.57	9088.42	9115.57	9011.57	9088.42	9115.57	293	303.35	318	3520
24	9011.57	9083.49	9110.4	9011.57	9083.49	9110.4	288	303.35	318	3520
25	9002.79	9078.26	9104.74	9002.79	9078.26	9104.74	288	303.11	318	3520
26	9002.79	9072.79	9099.91	9002.79	9072.79	9099.91	288	303.45	318	3520
27	9002.79	9066.58	9091.23	9002.79	9066.58	9091.23	288	303.25	318	3520
28	8997.77	9059.81	9083.85	8997.77	9059.81	9083.85	288	303.41	318	3520
29	8997.77	9053.44	9075.77	8997.77	9053.44	9075.77	288	303.76	318	3520
30	8997.77	9046.12	9067.22	8997.77	9046.12	9067.22	297	304.64	318	3520
31	8962.85	9041.99	9061.97	8962.85	9041.99	9061.97	293	304.69	318	3520
32	8962.85	9037.51	9056.05	8962.85	9037.51	9056.05	297	304.48	318	3520
33	8957.63	9031.85	9054.05	8957.63	9031.85	9054.05	295	304.49	318	3520
34	8957.63	9028.24	9049.83	8957.63	9028.24	9049.83	295	305.05	318	3520
35	8957.63	9023.96	9044.4	8957.63	9023.96	9044.4	295	304.59	316	3520
36	8957.63	9019.48	9042.74	8957.63	9019.48	9042.74	295	305.06	316	3520
37	8957.63	9015.47	9036.59	8957.63	9015.47	9036.59	295	305.46	316	3520
38	8944.51	9009.85	9032.31	8944.51	9009.85	9032.31	295	305.53	316	3520
39	8944.51	9003.2	9026.45	8944.51	9003.2	9026.45	295	304.92	316	3520
40	8944.51	8995.42	9015.91	8944.51	8995.42	9015.91	295	304.9	316	3520
41	8923.54	8987.5	9009.62	8923.54	8987.5	9009.62	294	304.28	316	3520
42	8923.54	8982.33	9002.79	8923.54	8982.33	9002.79	294	304.04	317	3520
43	8923.54	8979.33	9002.79	8923.54	8979.33	9002.79	294	303.94	317	3520
44	8923.54	8973.99	8999.63	8923.54	8973.99	8999.63	295	304.61	317	3520
45	8923.54	8970.13	8992.11	8923.54	8970.13	8992.11	295	304.44	317	3520
46	8923.54	8965.68	8984.45	8923.54	8965.68	8984.45	295	304.13	317	3520
47	8923.54	8959.43	8978.94	8923.54	8959.43	8978.94	295	304.72	317	3520
48	8923.54	8957.04	8975.34	8923.54	8957.04	8975.34	295	304.95	311	3520
49	8911.42	8951.18	8962.85	8911.42	8951.18	8962.85	295	304.88	310	3520
50	8911.42	8949.05	8962.85	8911.42	8949.05	8962.85	295	304.7	310	3520
51	8911.42	8945.55	8959.82	8911.42	8945.55	8959.82	298	305.23	310	3520
52	8911.42	8941.38	8952.51	8911.42	8941.38	8952.51	298	304.68	310	3520
53	8911.42	8939.35	8947.34	8911.42	8939.35	8947.34	298	304.62	310	3520
54	8911.42	8937.75	8944.51	8911.42	8937.75	8944.51	298	304.82	310	3520
55	8911.42	8934.97	8944.51	8911.42	8934.97	8944.51	298	304.72	310	3520
