0	96	96	96	96	96	96	3	3.6	6	3520
1	96	96	96	96	96	96	3	3.6	6	3520
2	96	96	96	96	96	96	3	3.6	6	3520
3	96	96	96	96	96	96	3	3.6	6	3520
4	96	96	96	96	96	96	3	3.6	6	3520
5	96	96	96	96	96	96	3	3.6	6	3520
6	96	96	96	96	96	96	3	3.6	6	3520
7	96	96	96	96	96	96	3	3.6	6	3520
8	96	96	96	96	96	96	3	3.6	6	3520
9	96	96	96	96	96	96	3	3.6	6	3520
10	96	96	96	96	96	96	3	3.6	6	3520
11	96	96	96	96	96	96	3	3.6	6	3520
12	96	96	96	96	96	96	3	3.6	6	3520
13	96	96	96	96	96	96	3	3.6	6	3520
14	96	96	96	96	96	96	3	3.6	6	3520
15	96	96	96	96	96	96	3	3.6	6	3520
16	96	96	96	96	96	96	3	3.6	6	3520
17	96	96	96	96	96	96	3	3.6	6	3520
18	96	96	96	96	96	96	3	3.6	6	3520
19	96	96	96	96	96	96	3	3.6	6	3520
0	96	96	96	96	96	96	3	3.5	4	8115
1	96	96	96	96	96	96	3	3.5	4	8115
2	96	96	96	96	96	96	3	3.5	4	8115
3	96	96	96	96	96	96	3	3.5	4	8115
4	96	96	96	96	96	96	3	3.5	4	8115
5	96	96	96	96	96	96	3	3.5	4	8115
6	96	96	96	96	96	96	3	3.5	4	8115
7	96	96	96	96	96	96	3	3.5	4	8115
8	96	96	96	96	96	96	3	3.5	4	8115
9	96	96	96	96	96	96	3	3.5	4	8115
10	96	96	96	96	96	96	3	3.5	4	8115
11	96	96	96	96	96	96	3	3.5	4	8115
12	96	96	96	96	96	96	3	3.5	4	8115
13	96	96	96	96	96	96	3	3.5	4	8115
14	96	96	96	96	96	96	3	3.5	4	8115
15	96	96	96	96	96	96	3	3.5	4	8115
16	96	96	96	96	96	96	3	3.5	4	8115
17	96	96	96	96	96	96	3	3.5	4	8115
18	96	96	96	96	96	96	3	3.5	4	8115
19	96	96	96	96	96	96	3	3.5	4	8115
0	96	96	96	96	96	96	3	3.2	4	8647
1	96	96	96	96	96	96	3	3.2	4	8647
2	96	96	96	96	96	96	3	3.2	4	8647
3	96	96	96	96	96	96	3	3.2	4	8647
4	96	96	96	96	96	96	3	3.2	4	8647
5	96	96	96	96	96	96	3	3.2	4	8647
6	96	96	96	96	96	96	3	3.2	4	8647
7	96	96	96	96	96	96	3	3.2	4	8647
8	96	96	96	96	96	96	3	3.2	4	8647
9	96	96	96	96	96	96	3	3.2	4	8647
10	96	96	96	96	96	96	3	3.2	4	8647
11	96	96	96	96	96	96	3	3.2	4	8647
12	96	96	96	96	96	96	3	3.2	4	8647
13	96	96	96	96	96	96	3	3.2	4	8647
14	96	96	96	96	96	96	3	3.2	4	8647
15	96	96	96	96	96	96	3	3.2	4	8647
16	96	96	96	96	96	96	3	3.2	4	8647
17	96	96	96	96	96	96	3	3.2	4	8647
18	96	96	96	96	96	96	3	3.2	4	8647
19	96	96	96	96	96	96	3	3.2	4	8647
